condition	Name	Term	ES	NES	pval	fdr	fwer	tag_pct	gene_pct	Lead_genes	go_id	term_label
αCD3_10min	prerank	GOBP_ERBB_SIGNALING_PATHWAY	0.8187654436148395	1.684744482038385	0.0012578616352201257	0.06220465440718882	0.046	7/21	9.02%	PLCG1;MAPK3;BRAF;RAF1;PDPK1;MAP2K2;PIK3C2A		GOBP_ERBB_SIGNALING_PATHWAY
αCD3_10min	prerank	GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	-0.5904663025467138	-1.661651721099953	0.0	0.8080681654070186	0.518	9/30	8.53%	ZEB1;PAK2;SIRT1;PTPRK;BCL9L;LATS1;LEMD3;TRIM33;KMT2A		GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA
αCD3_10min	prerank	GOBP_CELL_FATE_COMMITMENT	0.7650997771121059	1.603866727458486	0.0035671819262782403	0.2799209448323497	0.314	7/23	9.35%	SPN;PRDM11;BCL11B;BRAF;APC;PRKDC;ARHGEF2		GOBP_CELL_FATE_COMMITMENT
αCD3_10min	prerank	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	-0.6755768596727855	-1.601560742001127	0.024390243902439025	0.6382997159774707	0.667	6/16	8.45%	ZEB1;SIRT1;BCL9L;LATS1;LEMD3;TRIM33		GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS
αCD3_10min	prerank	GOBP_REGULATORY_NCRNA_MEDIATED_GENE_SILENCING	0.7467638746237775	1.5690016461948473	0.005995203836930456	0.4095139748473264	0.533	9/22	20.75%	LIMD1;PARN;PUM2;SPEN;CUL4A;ADAR;EIF4ENIF1;TNRC6C;EIF4G1		GOBP_REGULATORY_NCRNA_MEDIATED_GENE_SILENCING
αCD3_10min	prerank	GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION	-0.6382662843996221	-1.549479903066186	0.04371584699453552	0.614823729520692	0.798	3/17	7.22%	ZEB1;SIRT1;PAK1		GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION
αCD3_10min	prerank	GOBP_TELOMERE_ORGANIZATION	0.7045914073209103	1.5441529239647651	0.0022701475595913734	0.5061903752384991	0.685	6/32	10.09%	RIF1;ATRX;MAPK3;PARN;PRKDC;PRKCQ		GOBP_TELOMERE_ORGANIZATION
αCD3_10min	prerank	GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE	0.7626497975929034	1.5420181718093906	0.0049261083743842365	0.42278430112086	0.699	4/18	10.09%	ATRX;MAPK3;PARN;PRKCQ		GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE
αCD3_10min	prerank	GOBP_T_CELL_MEDIATED_IMMUNITY	0.7753363808033935	1.52721219672305	0.008663366336633664	0.47033630360102213	0.781	9/17	19.52%	SPN;MAPK3;PRKAA1;HLA-H;MAP3K7;RFTN1;DUSP22;HLA-E;SASH3		GOBP_T_CELL_MEDIATED_IMMUNITY
αCD3_10min	prerank	GOBP_REGULATION_OF_DNA_RECOMBINATION	0.7312492742111893	1.5253848223288033	0.007100591715976331	0.41617875924809666	0.792	3/23	3.94%	RIF1;SMARCAD1;CHEK1		GOBP_REGULATION_OF_DNA_RECOMBINATION
αCD3_10min	prerank	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	0.6916999999509328	1.5136633954447822	0.004509582863585118	0.4550011283825833	0.843	14/32	19.77%	SPN;RIF1;MAPK3;PRKAA1;BCL10;HLA-H;MAP3K7;RFTN1;DUSP22;VAV1;HLA-E;PRKCD;SASH3;PCYT1A		GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY
αCD3_10min	prerank	GOBP_POSITIVE_REGULATION_OF_LOCOMOTION	0.6409842111136862	1.5109602661525543	0.0010799136069114472	0.42287645616442626	0.855	17/57	12.88%	SPN;BSG;PLCG1;MAPK3;APC;MAP4K4;PDPK1;MAP2K2;RICTOR;PIK3C2A;MAP3K7;ARHGEF2;RIPOR2;IL16;DMTN;PECAM1;ARHGEF7		GOBP_POSITIVE_REGULATION_OF_LOCOMOTION
αCD3_10min	prerank	GOBP_FAT_CELL_DIFFERENTIATION	-0.6286756277302978	-1.4979766917575916	0.0481283422459893	0.6290328792182159	0.872	2/16	0.90%	OSBPL8;SIRT1		GOBP_FAT_CELL_DIFFERENTIATION
αCD3_10min	prerank	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	-0.5818656879298238	-1.4969292488086623	0.033707865168539325	0.5064882299138305	0.875	6/23	8.45%	ZEB1;SIRT1;BCL9L;LATS1;LEMD3;TRIM33		GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS
αCD3_10min	prerank	GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	0.707493477022661	1.488584686928235	0.009378663540445486	0.556524308096316	0.934	4/24	10.09%	ATRX;MAPK3;PARN;PRKCQ		GOBP_REGULATION_OF_TELOMERE_MAINTENANCE
αCD3_10min	prerank	GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	0.7726931747344956	1.487636610708218	0.0112079701120797	0.5127171514774351	0.938	8/15	19.52%	SPN;MAPK3;PRKAA1;HLA-H;MAP3K7;DUSP22;HLA-E;SASH3		GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY
αCD3_10min	prerank	GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	0.7112692187826607	1.4805930279129784	0.01699029126213592	0.5254565390340589	0.95	5/21	14.52%	LIMD1;FAM53B;APC;EMD;SMARCA4		GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY
αCD3_10min	prerank	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	0.7709519781164955	1.4763762959065765	0.0173053152039555	0.5174948749336516	0.957	3/15	5.09%	BSG;GAPDH;NUP153		GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION
αCD3_10min	prerank	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	-0.5613844799144976	-1.470554598586356	0.0718232044198895	0.5060928448787689	0.906	7/23	8.45%	ZEB1;SIRT1;PTPRK;BCL9L;LATS1;LEMD3;TRIM33		GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY
αCD3_10min	prerank	GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	0.7587190580986624	1.4690753898600672	0.01631116687578419	0.5349600279018238	0.969	2/15	3.94%	RIF1;CHEK1		GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION
αCD3_10min	prerank	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	0.6478115409633827	1.4642990094642883	0.00995575221238938	0.5353747255978718	0.974	15/42	19.77%	SPN;RIF1;MAPK3;PRKAA1;BCL10;HLA-H;PDPK1;MAP3K7;RFTN1;DUSP22;VAV1;HLA-E;PRKCD;SASH3;PCYT1A		GOBP_LEUKOCYTE_MEDIATED_IMMUNITY
αCD3_10min	prerank	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	0.6932293135214258	1.464236008105366	0.0117096018735363	0.5025617703980797	0.974	9/26	13.29%	SPN;RIF1;MAPK3;PRKAA1;HLA-H;PDPK1;MAP3K7;DUSP22;VAV1		GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY
αCD3_10min	prerank	GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	0.6990846887754304	1.4602754988600868	0.015169194865810968	0.5009914077990747	0.975	8/25	11.57%	AFDN;BRAF;MICALL1;SGTB;OPTN;RFTN1;PEX16;DMTN		GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE
αCD3_10min	prerank	GOBP_RESPONSE_TO_CARBOHYDRATE	0.7216447025947746	1.459140430107424	0.014833127317676144	0.4806461490999914	0.976	8/20	22.81%	ASB3;PRKAA1;RAF1;PFKFB2;PRKCB;SMARCA4;DYNLL1;OSBP		GOBP_RESPONSE_TO_CARBOHYDRATE
αCD3_10min	prerank	GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	-0.49135475151076435	-1.4496206707431039	0.029850746268656716	0.4936311558272758	0.927	12/34	13.04%	BAZ2A;POLR1F;TTF1;ATAD2;TAF9;POLR1G;KMT2A;TAF1;ARID1A;POLR2A;GTF3C1;SMARCA5		GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION
αCD3_10min	prerank	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	0.70047189304044	1.4426392528740348	0.018979833926453145	0.5804676434944516	0.988	8/22	13.29%	SPN;RIF1;MAPK3;PRKAA1;HLA-H;MAP3K7;DUSP22;VAV1		GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY
αCD3_10min	prerank	GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	0.6718102749096719	1.441637626101176	0.01800720288115246	0.5590643314846095	0.989	5/27	9.19%	GAPDH;PRKAA1;GART;PDE4A;PFKFB2		GOBP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS
αCD3_10min	prerank	GOBP_REGULATION_OF_TRANSLATION	0.6156239134281023	1.4293710386442802	0.008629989212513484	0.6323152489264083	0.992	23/55	25.84%	LIMD1;GAPDH;EIF4G3;PUM2;ATXN2;GIGYF1;RPS6KA1;PRKDC;EIF4B;YTHDF2;MKNK1;RPS6KA3;EIF5B;EIF4ENIF1;KHDRBS1;TNRC6C;TPR;BZW1;EIF4G1;NCL;CSDE1;LARP1;GIGYF2		GOBP_REGULATION_OF_TRANSLATION
αCD3_10min	prerank	GOBP_GLIAL_CELL_DIFFERENTIATION	0.7124462491036292	1.4256566476212091	0.0173053152039555	0.6349115975970114	0.994	4/18	7.71%	MAPK3;RAF1;NAB1;MAP2K2		GOBP_GLIAL_CELL_DIFFERENTIATION
αCD3_10min	prerank	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	0.6211193318704846	1.4210146427454877	0.022002200220022004	0.648506060113207	0.996	10/43	10.50%	SPN;BSG;GAPDH;TMF1;BCL10;MAP3K7;ARHGEF2;RFTN1;PRKCQ;IL16		GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION
αCD3_10min	prerank	GOBP_LOCALIZATION_WITHIN_MEMBRANE	0.6023228480549107	1.4198007010542109	0.007415254237288136	0.6303836956695184	0.996	14/65	11.57%	BSG;PRKAA1;AFDN;VPS50;BRAF;MICALL1;PDPK1;SGTB;NMT1;DENND4C;OPTN;RFTN1;PEX16;DMTN		GOBP_LOCALIZATION_WITHIN_MEMBRANE
αCD3_10min	prerank	GOBP_ORGANIC_ANION_TRANSPORT	-0.5969087337295793	-1.4184433683665416	0.061224489795918366	0.513382756462716	0.95	2/15	8.70%	SLC2A1;ABCC4		GOBP_ORGANIC_ANION_TRANSPORT
αCD3_10min	prerank	GOBP_REGULATION_OF_CELL_SHAPE	0.7013213958115158	1.4158053622642572	0.028894472361809045	0.6388418007618292	0.996	6/18	16.32%	LIMD1;PALM2AKAP2;PHIP;MARK2;DMTN;NF2		GOBP_REGULATION_OF_CELL_SHAPE
αCD3_10min	prerank	GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	0.6255959145872905	1.4142240220660351	0.029768467475192944	0.6278682617279457	0.996	16/40	21.58%	SPN;RIF1;MAPK3;PRKAA1;BCL10;HLA-H;MAP3K7;RFTN1;PRKCQ;DUSP22;HLA-E;PRKCD;SASH3;PCYT1A;NFKB2;JUNB		GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS
αCD3_10min	prerank	GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	0.5834807624932783	1.4108467955672166	0.0020512820512820513	0.6327595678864596	0.999	31/88	25.84%	LIMD1;GAPDH;EIF4G3;PARN;PUM2;ATXN2;HNRNPA0;GIGYF1;RPS6KA1;PRKDC;CUL4A;EIF4B;MATR3;YTHDF2;ADAR;EDC3;MKNK1;RPS6KA3;EIF5B;EIF4ENIF1;KHDRBS1;TNRC6C;TPR;PRKCD;BZW1;EIF4G1;NCL;CSDE1;RBM10;LARP1;GIGYF2		GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION
αCD3_10min	prerank	GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	0.673544284967241	1.4072612906373185	0.027446300715990454	0.641263339094109	1.0	12/25	27.73%	MAPK3;YWHAQ;ATXN2;BRAF;NUP153;PRKCB;TPR;PEA15;HDAC3;RBM10;NF1;HMGCR		GOBP_NEGATIVE_REGULATION_OF_TRANSPORT
αCD3_10min	prerank	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	0.7186824230219634	1.406104042598539	0.04197530864197531	0.6286960071292085	1.0	7/16	19.52%	RIF1;PRKAA1;HLA-H;MAP3K7;VAV1;HLA-E;SASH3		GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY
αCD3_10min	prerank	GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	-0.5924872977537055	-1.403630080780087	0.1004566210045662	0.4985970035890606	0.959	5/15	8.61%	SIRT1;LATS1;NCOR1;PAK1;TAF1		GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY
αCD3_10min	prerank	GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	0.6335894759411997	1.4008107338866826	0.02834467120181406	0.6514555223499536	1.0	11/34	12.39%	PRKAA1;AGAP2;BRAF;RAF1;ARAF;BCL10;MAP2K2;MAP3K7;ARHGEF2;PIK3R5;LCP2		GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS
αCD3_10min	prerank	GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE	0.6287468824101093	1.393202229195063	0.030371203599550055	0.697427883337374	1.0	8/37	9.93%	BSG;PRKAA1;PDPK1;NMT1;DENND4C;OPTN;RFTN1;PEX16		GOBP_PROTEIN_LOCALIZATION_TO_MEMBRANE
αCD3_10min	prerank	GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	0.6593863835685186	1.3922829465845077	0.04142011834319527	0.6830200646939348	1.0	10/25	25.10%	PLCG1;PHACTR4;BRAF;MAP4K4;DMTN;ARHGEF7;PLEC;EVL;IQSEC1;SEMA4D		GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION
αCD3_10min	prerank	GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	0.6648656905512049	1.391310348593575	0.04327485380116959	0.6707106903732698	1.0	13/24	25.84%	GAPDH;EIF4G3;GIGYF1;EIF4B;YTHDF2;EIF5B;KHDRBS1;TPR;BZW1;EIF4G1;CSDE1;LARP1;GIGYF2		GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION
αCD3_10min	prerank	GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	0.691783982707778	1.3907298563136754	0.04052443384982122	0.6563810739064444	1.0	6/20	13.86%	PLCG1;YWHAQ;STIM2;PDPK1;KCNAB2;LIME1		GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT
αCD3_10min	prerank	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	0.6544695460222603	1.3888780046450193	0.039663461538461536	0.6518751569233355	1.0	4/25	10.09%	ATRX;MAPK3;PARN;PRKCQ		GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION
αCD3_10min	prerank	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	0.6000814098427147	1.3874271867982475	0.021668472372697724	0.6455460801812707	1.0	13/53	13.13%	SPN;PLCG1;TRAFD1;MAPK3;PRKDC;PCBP2;PDPK1;CUL4A;RIPOR2;YTHDF2;DUSP22;MKRN2;ADAR		GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS
αCD3_10min	prerank	GOBP_WNT_SIGNALING_PATHWAY	0.6269279423104507	1.3845128851483763	0.04307334109429569	0.6505430006178842	1.0	7/31	14.52%	LIMD1;FAM53B;PRKAA1;APC;MARK2;EMD;SMARCA4		GOBP_WNT_SIGNALING_PATHWAY
αCD3_10min	prerank	GOBP_IMMUNE_SYSTEM_DEVELOPMENT	0.6333477029258812	1.3826351846392264	0.0367816091954023	0.6490018943150034	1.0	12/32	20.34%	RIF1;MAPK3;BCL11B;BRAF;RAF1;PRKDC;MAP2K2;ADAR;ASXL1;HLA-E;PCYT1A;NFKB2		GOBP_IMMUNE_SYSTEM_DEVELOPMENT
αCD3_10min	prerank	GOBP_PEPTIDYL_SERINE_MODIFICATION	0.7204062186961226	1.381840419440627	0.042606516290726815	0.6390331996984667	1.0	6/15	11.57%	BRAF;RAF1;ARAF;PRKDC;MAP2K2;DMTN		GOBP_PEPTIDYL_SERINE_MODIFICATION
αCD3_10min	prerank	GOBP_RESPONSE_TO_MONOSACCHARIDE	0.700387424377553	1.3816957276218071	0.04738154613466334	0.6244051372181608	1.0	6/17	22.81%	PRKAA1;RAF1;PFKFB2;SMARCA4;DYNLL1;OSBP		GOBP_RESPONSE_TO_MONOSACCHARIDE
αCD3_10min	prerank	GOBP_OSSIFICATION	0.6434123556647994	1.3779312856207404	0.054437869822485205	0.6380275772366619	1.0	12/27	25.92%	LIMD1;MAPK3;HERC1;NAB1;BMP2K;ADAR;RBMX;JUNB;HDAC7;SNRNP200;SEMA4D;NF1		GOBP_OSSIFICATION
αCD3_10min	prerank	GOBP_TAXIS	0.6258741132606106	1.374843197593309	0.0367816091954023	0.6468543526747552	1.0	13/35	22.72%	SPN;BSG;MAPK3;PRKCQ;RIPOR2;IL16;CCRL2;VAV1;BIN2;PRKCD;DOCK2;MYCBP2;PLEC		GOBP_TAXIS
αCD3_10min	prerank	GOBP_NUCLEOTIDE_METABOLIC_PROCESS	0.6271921943472174	1.3718247021660395	0.04413472706155633	0.6571270759178028	1.0	5/31	9.19%	GAPDH;PRKAA1;GART;PDE4A;PFKFB2		GOBP_NUCLEOTIDE_METABOLIC_PROCESS
αCD3_10min	prerank	GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	0.6672984874922587	1.3675386338277322	0.058394160583941604	0.6747555637343433	1.0	3/21	3.86%	SPN;BCL11B;BRAF		GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION
αCD3_10min	prerank	GOBP_NEGATIVE_REGULATION_OF_TRANSLATION	0.6505269988332489	1.3671910360769641	0.04716981132075472	0.6622952593494286	1.0	10/23	25.84%	LIMD1;GAPDH;GIGYF1;EIF4ENIF1;TNRC6C;TPR;EIF4G1;NCL;LARP1;GIGYF2		GOBP_NEGATIVE_REGULATION_OF_TRANSLATION
αCD3_10min	prerank	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	0.5685006014042511	1.3641876165325146	0.015772870662460567	0.671134130049735	1.0	11/71	9.84%	RIF1;CHORDC1;SMARCD2;MAPK3;PUM2;BRAF;CHEK1;PRKDC;MAP2K2;ARHGEF2;CUL4A		GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS
αCD3_10min	prerank	GOBP_EPITHELIAL_CELL_DEVELOPMENT	0.6429551843782877	1.363579143231792	0.055952380952380955	0.6616634090773177	1.0	8/24	17.15%	ATRX;BCL11B;PPP1R12A;AFDN;PDPK1;PECAM1;CCM2;ASXL1		GOBP_EPITHELIAL_CELL_DEVELOPMENT
αCD3_10min	prerank	GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	0.6780187288133939	1.3586787574362449	0.053231939163498096	0.6855471287792267	1.0	8/18	21.49%	PLCG1;GAPDH;PRKAA1;PDE4A;PFKFB2;PRKCD;PFKFB3;MBD4		GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS
αCD3_10min	prerank	GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	0.6156676881382871	1.3560475372885215	0.04908675799086758	0.6926297845829026	1.0	9/35	15.59%	MAPK3;BRAF;RAF1;MAP3K7;SORBS3;DUSP22;PIK3R5;PECAM1;AKAP13		GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE
αCD3_10min	prerank	GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT	0.6921614195416724	1.3554198948051974	0.08343868520859671	0.6836291519350052	1.0	5/15	7.71%	MAPK3;BCL11B;BRAF;RAF1;MAP2K2		GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT
αCD3_10min	prerank	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	0.6721236507045802	1.3550464964741478	0.06398996235884567	0.67307062334053	1.0	3/17	4.18%	LIMD1;FAM53B;APC		GOBP_CANONICAL_WNT_SIGNALING_PATHWAY
αCD3_10min	prerank	GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	0.6289176622090047	1.3536696196034983	0.05658198614318707	0.6707934607467526	1.0	10/29	12.39%	AGAP2;BRAF;RAF1;ARAF;BCL10;MAP2K2;MAP3K7;ARHGEF2;PIK3R5;LCP2		GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION
αCD3_10min	prerank	GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	0.6631423019877642	1.35109736292201	0.07823960880195599	0.6764071524359063	1.0	2/18	3.04%	PRKAA1;GART		GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS
αCD3_10min	prerank	GOBP_LEUKOCYTE_MIGRATION	0.6251969351324733	1.3494774773371105	0.048894062863795114	0.6766676063522746	1.0	7/30	13.29%	SPN;BSG;MAPK3;RIPOR2;IL16;PECAM1;VAV1		GOBP_LEUKOCYTE_MIGRATION
αCD3_10min	prerank	GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	0.594412986151929	1.3490074974659785	0.03303964757709251	0.6680025887521084	1.0	16/48	19.61%	SPN;RIF1;SMARCD2;PRKAA1;RPS6KA1;PRKDC;BCL10;PDPK1;PRKCQ;IL16;VAV1;PBRM1;SMARCA4;HLA-E;SASH3;NFATC2		GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION
αCD3_10min	prerank	GOBP_MITOTIC_CYTOKINESIS	0.6737177185510903	1.347952321035155	0.07257072570725707	0.6630719947166294	1.0	7/18	21.41%	APC;SEPTIN6;CUL4A;INCENP;KIF20A;CEP55;STMN1		GOBP_MITOTIC_CYTOKINESIS
αCD3_10min	prerank	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I	-0.5682466658980643	-1.347468696469138	0.13440860215053763	0.6202849853174794	0.988	6/16	8.61%	BAZ2A;POLR1F;TCOF1;TTF1;POLR1G;TAF1		GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I
αCD3_10min	prerank	GOBP_GROWTH	0.5448001295212475	1.3406693161343217	0.03316062176165803	0.7049497062905918	1.0	30/86	25.84%	BSG;ATRX;PRDM11;RBBP6;PUM2;CHEK1;INTS1;RPS6KA1;RICTOR;RFTN1;PRKCQ;NDRG3;NDEL1;SMARCA4;RPS6KA3;MED1;CCM2;RB1;NF2;URI1;SASH3;EIF4G1;CDK11A;CDKN2AIP;MYCBP2;HDAC3;PLEC;SPG11;SEMA4D;GIGYF2		GOBP_GROWTH
αCD3_10min	prerank	GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	0.6273011858713003	1.335545581491997	0.0585480093676815	0.7311191880927694	1.0	5/27	9.52%	BSG;PRKAA1;PDPK1;DENND4C;OPTN		GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE
αCD3_10min	prerank	GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	0.6731413043338278	1.3352906104055624	0.08025477707006369	0.7206426785009099	1.0	4/16	9.19%	GAPDH;PRKAA1;WIPI2;PFKFB2		GOBP_CARBOHYDRATE_CATABOLIC_PROCESS
αCD3_10min	prerank	GOBP_DNA_RECOMBINATION	0.584619594750935	1.3337771740694455	0.058954393770856504	0.7197769677738493	1.0	5/47	5.99%	RIF1;SMARCAD1;BCL11B;CHEK1;PRKDC		GOBP_DNA_RECOMBINATION
αCD3_10min	prerank	GOBP_ADAPTIVE_IMMUNE_RESPONSE	0.5657149824462043	1.3288115786669625	0.0427807486631016	0.745844003826523	1.0	20/59	21.58%	SPN;RIF1;MAPK3;PRKAA1;DBNL;BCL10;HLA-H;CD3G;MAP3K7;RFTN1;PRKCQ;DUSP22;PRKCB;LIME1;HLA-E;PRKCD;SASH3;PCYT1A;NFKB2;JUNB		GOBP_ADAPTIVE_IMMUNE_RESPONSE
αCD3_10min	prerank	GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	0.5929020293913706	1.3260555712315798	0.05672969966629588	0.7552012922021153	1.0	12/42	11.81%	GAPDH;MAPK3;BRAF;CHEK1;RAF1;ARAF;PRKDC;MAP2K2;NMT1;ARHGEF2;DMTN;RANBP2		GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION
αCD3_10min	prerank	GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	0.5432197400011505	1.3252243689925103	0.02615062761506276	0.7492863292243707	1.0	27/91	19.36%	BCL11B;PHIP;PRKAA1;AGAP2;BRAF;RAF1;ARAF;INTS1;TMF1;RPS6KA1;PRKDC;BCL10;MAP4K4;PDPK1;ANKLE2;RICTOR;ARHGEF2;PRKCQ;ADAR;RPS6KA3;MED1;DFFA;RB1;OXR1;TMEM109;URI1;PRKCD		GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH
αCD3_10min	prerank	GOBP_RESPONSE_TO_METAL_ION	0.6390214402758143	1.322481178948667	0.08194774346793349	0.75808682733011	1.0	3/23	3.86%	BSG;PRKAA1;BRAF		GOBP_RESPONSE_TO_METAL_ION
αCD3_10min	prerank	GOBP_GLAND_DEVELOPMENT	0.5969732774012341	1.318105784287815	0.09080325960419092	0.7803175147597177	1.0	7/32	7.71%	MAPK3;BCL11B;BRAF;RAF1;RPS6KA1;DEAF1;MAP2K2		GOBP_GLAND_DEVELOPMENT
αCD3_10min	prerank	GOBP_LEUKOCYTE_CHEMOTAXIS	0.6761411024454023	1.312579312961107	0.10301507537688442	0.8106083298051949	1.0	5/15	13.29%	BSG;MAPK3;RIPOR2;IL16;VAV1		GOBP_LEUKOCYTE_CHEMOTAXIS
αCD3_10min	prerank	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	0.6118973751394879	1.3123561636447296	0.08013937282229965	0.800010656096037	1.0	8/30	13.13%	SPN;PLCG1;TRAFD1;MAPK3;YTHDF2;DUSP22;MKRN2;ADAR		GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE
