arm	go_id	term_label	pattern	pval_5min	pval_10min
aCD3_only		GOBP_DNA_METABOLIC_PROCESS	Absent	0.948612538540596	0.1796165489404641
aCD3_only		GOBP_DNA_RECOMBINATION	Absent	0.8507462686567164	0.0589543937708565
aCD3_only		GOBP_DNA_REPAIR	Absent	0.9738493723849372	0.5112936344969199
aCD3_only		GOBP_DNA_REPLICATION	Absent	0.4827586206896552	0.1163556531284303
aCD3_only		GOBP_DNA_TEMPLATED_DNA_REPLICATION	Absent	0.9421487603305784	0.167420814479638
aCD3_only		GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	Absent	0.6617100371747212	0.8470588235294118
aCD3_only		GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	Late	0.1098265895953757	0.0298507462686567
aCD3_only		GOBP_DOUBLE_STRAND_BREAK_REPAIR	Absent	0.9154616240266964	0.2366992399565689
aCD3_only		GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	Absent	0.9397905759162304	0.1721105527638191
aCD3_only		GOBP_EMBRYONIC_MORPHOGENESIS	Early	0.0215827338129496	0.4162790697674418
aCD3_only		GOBP_EMBRYONIC_ORGAN_DEVELOPMENT	Absent	0.5136540962288687	0.723114956736712
aCD3_only		GOBP_EMBRYO_DEVELOPMENT	Absent	0.2777179763186221	0.2979166666666666
aCD3_only		GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING	Absent	0.2687569988801792	0.4598930481283422
aCD3_only		GOBP_ENDOCYTOSIS	Early	0.0307692307692307	0.593816631130064
aCD3_only		GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	Absent	0.0948745910577971	0.3594080338266385
aCD3_only		GOBP_ENDOSOMAL_TRANSPORT	Absent	0.315606936416185	0.2574257425742574
aCD3_only		GOBP_ENDOTHELIAL_CELL_MIGRATION	Absent	0.2245398773006135	0.2092746730083234
aCD3_only		GOBP_ENDOTHELIAL_CELL_PROLIFERATION	Absent	0.4441591784338896	0.3178391959798995
aCD3_only		GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	Absent	0.751311647429171	0.4223149113660062
aCD3_only		GOBP_EPIDERMIS_DEVELOPMENT	Absent	0.6484472049689441	0.1040391676866585
aCD3_only		GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	Absent	0.8018867924528302	0.6090712742980562
aCD3_only		GOBP_EPITHELIAL_CELL_DEVELOPMENT	Absent	0.1854636591478696	0.0559523809523809
aCD3_only		GOBP_EPITHELIAL_CELL_DIFFERENTIATION	Absent	0.2699316628701594	0.4897297297297297
aCD3_only		GOBP_EPITHELIAL_CELL_PROLIFERATION	Absent	0.28743961352657	0.16
aCD3_only		GOBP_EPITHELIAL_TUBE_MORPHOGENESIS	Absent	0.3316708229426434	0.1684460260972716
aCD3_only		GOBP_EPITHELIUM_DEVELOPMENT	Absent	0.2895299145299145	0.0536082474226804
aCD3_only		GOBP_ERBB_SIGNALING_PATHWAY	Late	0.2922490470139771	0.0012578616352201
aCD3_only		GOBP_ERK1_AND_ERK2_CASCADE	Absent	0.6492718446601942	0.5817307692307693
aCD3_only		GOBP_ERYTHROCYTE_HOMEOSTASIS	Absent	0.5315101070154578	0.608092485549133
aCD3_only		GOBP_ESTABLISHMENT_OF_CELL_POLARITY	Absent	0.1096698113207547	0.5953216374269006
aCD3_only		GOBP_ESTABLISHMENT_OF_LOCALIZATION_IN_CELL	Absent	0.2340425531914893	0.4633901705115346
aCD3_only		GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	Absent	0.3864678899082568	0.9297475301866082
aCD3_only		GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	Late	0.2042900919305413	0.0393145161290322
aCD3_only		GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	Late	0.3436341161928306	0.0151691948658109
aCD3_only		GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	Absent	0.4056818181818182	0.1172043010752688
aCD3_only		GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	Absent	0.6943793911007026	0.1789354473386183
aCD3_only		GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	Early	0.0261958997722095	0.3684210526315789
aCD3_only		GOBP_EXOCYTOSIS	Absent	0.6877278250303767	0.9453681710213776
aCD3_only		GOBP_EXPORT_FROM_CELL	Absent	0.6038159371492705	0.5706462212486308
aCD3_only		GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	Absent	0.7667071688942891	0.4433962264150943
aCD3_only		GOBP_FATTY_ACID_METABOLIC_PROCESS	Absent	0.7079407806191117	0.5138539042821159
aCD3_only		GOBP_FAT_CELL_DIFFERENTIATION	Late	0.7284427284427284	0.0481283422459893
aCD3_only		GOBP_FEMALE_GAMETE_GENERATION	Absent	0.9817945383615084	0.7939914163090128
aCD3_only		GOBP_FOREBRAIN_DEVELOPMENT	Absent	0.2288861689106487	0.6318807339449541
aCD3_only		GOBP_GENERATION_OF_NEURONS	Absent	0.7138397502601457	0.7838939857288482
aCD3_only		GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	Absent	0.7781731909845789	0.2059880239520958
aCD3_only		GOBP_GLAND_DEVELOPMENT	Absent	0.060931899641577	0.0908032596041909
aCD3_only		GOBP_GLIAL_CELL_DIFFERENTIATION	Late	0.2978986402966625	0.0173053152039555
aCD3_only		GOBP_GLIOGENESIS	Absent	0.3950471698113207	0.1033254156769596
aCD3_only		GOBP_GLUCOSE_METABOLIC_PROCESS	Absent	0.6506550218340611	0.43734335839599
