leading_edge_list	kinase	overlap	lead_n	substrate_n	universe_n	fisher_p_two_sided	fdr_bh
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PLK3	0	17	3	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PRKD1	0	17	10	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	PRKD2	0	17	5	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Pim1	0	17	7	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	Pim2	0	17	3	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	RAF1	0	17	3	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	ROCK1	0	17	8	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	ROCK2	0	17	3	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	RSK2	0	17	7	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	TBK1	0	17	7	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	TTK	0	17	4	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	ULK1	0	17	5	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	ZAP70	0	17	5	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	mTOR	0	17	12	1219	1.0	1.0
αCD3_10min__GOBP_POSITIVE_REGULATION_OF_LOCOMOTION.txt	p90RSK	0	17	16	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Akt2	3	31	6	1219	0.0002833245807682506	0.03343230053065357
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Cot	2	31	5	1219	0.005970322060285498	0.3522490015568444
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	ERK2	5	31	54	1219	0.009965242056922117	0.3582610266917774
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PDK1	2	31	7	1219	0.012144441582772114	0.3582610266917774
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	AMPKA1	3	31	29	1219	0.03478852578296804	0.7943311507589927
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Akt1	4	31	53	1219	0.04192080373132921	0.7943311507589927
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Src	4	31	55	1219	0.047121339451804654	0.7943311507589927
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CAMK1A	1	31	3	1219	0.07442785416709878	0.8048147666133812
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Fer	1	31	3	1219	0.07442785416709878	0.8048147666133812
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	MELK	1	31	3	1219	0.07442785416709878	0.8048147666133812
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	MAPKAPK2	2	31	19	1219	0.08184556948610658	0.8048147666133812
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PKCD	2	31	19	1219	0.08184556948610658	0.8048147666133812
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	JNK1	2	31	22	1219	0.10551559251369941	0.8465433345785737
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	ERK1	3	31	47	1219	0.11363039257369784	0.8465433345785737
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Akt3	1	31	5	1219	0.12103723772918447	0.8465433345785737
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PAK2	1	31	5	1219	0.12103723772918447	0.8465433345785737
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CDK2	4	31	78	1219	0.1312478720383952	0.8465433345785737
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CDC7	1	31	6	1219	0.14348192111501248	0.8465433345785737
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	EGFR	1	31	6	1219	0.14348192111501248	0.8465433345785737
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	JNK2	1	31	6	1219	0.14348192111501248	0.8465433345785737
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PKCB iso2	1	31	7	1219	0.16537150103705253	0.9292303391605808
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CDK1	5	31	109	1219	0.1889911744035666	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	DNAPK	1	31	9	1219	0.20753817210172962	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	TAK1	1	31	9	1219	0.20753817210172962	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	SGK1	1	31	10	1219	0.22784091314705712	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	p70S6K	1	31	10	1219	0.22784091314705712	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	mTOR	1	31	12	1219	0.2669471192353387	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	ATM	2	31	40	1219	0.2705568630317187	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Fyn	1	31	15	1219	0.3220354819402211	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	p90RSK	1	31	16	1219	0.3394913789998998	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	ATR	1	31	19	1219	0.38928898027216885	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	P38A	1	31	21	1219	0.4204476364691248	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	AurB	1	31	29	1219	0.5303933865267108	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PLK1	1	31	33	1219	0.5775051521900263	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	ALK	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	AMPKA2	0	31	7	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	AMPKG2	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	ASK1	0	31	5	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	AXL	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Abl	0	31	21	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	AurA	0	31	16	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	BCR-ABL1	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	BRAF	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	BRSK1 iso2	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	BRSK2	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Bcr	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Brk	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Btk	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CAMK2A	0	31	6	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CAMKK1	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CDK4	0	31	6	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CDK5	0	31	23	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CDK6	0	31	6	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CDK7	0	31	5	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CDK9	0	31	7	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CK1A	0	31	7	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CK1D	0	31	7	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CK1E	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	CK2A1	1	31	49	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Chk1	1	31	57	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Chk2	0	31	10	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	DAPK3	0	31	4	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	DYRK1A	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	DYRK2	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	ERK5	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	FAK	0	31	6	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	GSK3A	0	31	11	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	GSK3B	0	31	33	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	HIPK2	0	31	5	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Hck	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	IKKA	0	31	6	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	IKKB	0	31	8	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	IKKE	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	ITK	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	JAK1	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	JAK2	0	31	9	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	JAK3	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	LATS1	0	31	4	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	LATS2	0	31	4	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	LKB1	0	31	8	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	LYN	0	31	12	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Lck	0	31	11	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	MARK2	0	31	5	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	MEK1	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	MLK3	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Met	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	NEK6	0	31	7	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	NLK	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	NuaK1	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	P38B	0	31	6	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PAK1	0	31	18	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PAK4	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PDGFRB	0	31	4	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PKACA	1	31	57	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PKCA	1	31	41	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PKCB	0	31	6	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PKCE	0	31	8	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PKCG	0	31	4	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PKCI	0	31	7	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PKCT	0	31	8	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PKCZ	0	31	6	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PKG1	0	31	7	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PKM	0	31	4	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PLK3	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PRKD1	0	31	10	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	PRKD2	0	31	5	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Pim1	0	31	7	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Pim2	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	RAF1	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	ROCK1	0	31	8	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	ROCK2	0	31	3	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	RSK2	0	31	7	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Ret	0	31	5	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	Syk	0	31	7	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	TBK1	0	31	7	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	TTK	0	31	4	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	ULK1	0	31	5	1219	1.0	1.0
αCD3_10min__GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION.txt	ZAP70	0	31	5	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	JAK1	1	9	3	1219	0.022004101812378322	0.8514071610123052
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	NuaK1	1	9	3	1219	0.022004101812378322	0.8514071610123052
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	LATS1	1	9	4	1219	0.02924255829567486	0.8514071610123052
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	HIPK2	1	9	5	1219	0.03643335416015134	0.8514071610123052
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	PAK2	1	9	5	1219	0.03643335416015134	0.8514071610123052
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	AMPKA2	1	9	7	1219	0.05067306192974704	0.8514071610123052
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CDK9	1	9	7	1219	0.05067306192974704	0.8514071610123052
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	LKB1	1	9	8	1219	0.05772251939066476	0.8514071610123052
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	AurA	1	9	16	1219	0.11246413991765596	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	ATR	1	9	19	1219	0.13225157752995975	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	Abl	1	9	21	1219	0.14522438025954737	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	JNK1	1	9	22	1219	0.1516458999404021	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CDK1	2	9	109	1219	0.18882325562017607	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	ATM	1	9	40	1219	0.26013294916822727	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CK2A1	1	9	49	1219	0.3096017291057309	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	ALK	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	AMPKA1	0	9	29	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	AMPKG2	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	ASK1	0	9	5	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	AXL	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	Akt1	0	9	53	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	Akt2	0	9	6	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	Akt3	0	9	5	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	AurB	0	9	29	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	BCR-ABL1	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	BRAF	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	BRSK1 iso2	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	BRSK2	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	Bcr	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	Brk	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	Btk	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CAMK1A	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CAMK2A	0	9	6	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CAMKK1	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CDC7	0	9	6	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CDK2	0	9	78	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CDK4	0	9	6	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CDK5	0	9	23	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CDK6	0	9	6	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CDK7	0	9	5	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CK1A	0	9	7	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CK1D	0	9	7	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	CK1E	0	9	3	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	Chk1	0	9	57	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	Chk2	0	9	10	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	Cot	0	9	5	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	DAPK3	0	9	4	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	DNAPK	0	9	9	1219	1.0	1.0
αCD3_10min__GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA.txt	DYRK1A	0	9	3	1219	1.0	1.0
